Timestamp,RMS,Natural_Freq,Freq_Shift,Damage_Index,Status,Mode
2025-10-02 19:44:05.081,0.022394,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:05.609,0.022492,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:06.135,0.022640,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:06.886,0.023195,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:07.441,0.023883,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:08.037,0.023407,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:08.784,0.023553,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:09.674,0.023708,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:10.240,0.024482,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:10.727,0.024711,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:11.222,0.024291,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:11.709,0.024420,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:12.705,0.024609,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:13.263,0.025444,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:13.795,0.025051,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:14.291,0.024897,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:14.805,0.024923,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:15.376,0.025564,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:16.614,0.025876,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:17.225,0.025355,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:18.116,0.025135,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:19.641,0.025360,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:20.295,0.025966,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:20.853,0.025733,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:21.417,0.025002,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:22.482,0.024795,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:23.246,0.024760,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:23.800,0.024923,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:24.407,0.024179,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:24.965,0.023578,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:25.538,0.023425,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:26.329,0.023352,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:26.941,0.023022,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:27.485,0.022103,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:28.021,0.021581,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:28.520,0.021062,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:29.020,0.020602,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:30.155,0.019786,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:30.720,0.018879,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:31.502,0.018581,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:32.303,0.017923,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:33.594,0.017652,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:34.214,0.016469,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:34.860,0.015919,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:35.663,0.015374,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:37.812,0.015279,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:38.676,0.014814,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:39.416,0.014001,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:40.272,0.014000,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:41.233,0.013466,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:41.843,0.013689,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:42.365,0.013106,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:42.927,0.012679,12.000,6.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:43.830,0.012700,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:44.371,0.012192,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:44.886,0.012318,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:45.403,0.011845,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:45.929,0.011949,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:46.463,0.012099,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:47.388,0.012191,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:47.940,0.012619,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:48.559,0.012960,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:49.244,0.013915,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:49.832,0.014001,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:50.853,0.014412,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:51.397,0.014802,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:51.959,0.015706,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:52.505,0.016860,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:53.035,0.017212,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:54.163,0.017737,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:54.752,0.018056,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:55.270,0.019171,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:55.833,0.019813,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:56.375,0.020370,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:57.186,0.020848,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:57.987,0.021664,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:58.529,0.023013,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:59.106,0.023455,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:44:59.659,0.023845,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:00.218,0.024724,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:01.016,0.025820,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:01.531,0.026586,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:02.048,0.026791,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:02.568,0.026908,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:03.069,0.027553,6.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:03.598,0.028329,6.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:04.159,0.028556,6.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:04.682,0.028231,6.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:05.202,0.028389,6.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:05.737,0.029106,6.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:06.240,0.029497,6.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:06.768,0.029135,6.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:07.296,0.028398,6.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:07.827,0.028730,6.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:08.372,0.029253,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:08.909,0.029001,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:09.430,0.028179,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:09.937,0.027754,5.000,0.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:10.447,0.027981,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:10.960,0.028140,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:11.464,0.027594,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:12.073,0.026578,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:12.836,0.026689,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:13.516,0.027124,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:14.154,0.026675,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:14.959,0.025882,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:15.740,0.025384,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:16.412,0.025906,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:17.029,0.026273,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:17.635,0.025952,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:18.782,0.025272,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:19.463,0.025563,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:20.202,0.026183,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:20.990,0.026373,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:21.997,0.025965,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:22.715,0.025755,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:23.393,0.026188,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:24.033,0.026919,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:24.679,0.026486,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:25.200,0.026130,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:25.722,0.026301,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:26.402,0.027038,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:26.913,0.027217,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:27.469,0.026645,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:27.980,0.026367,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:28.488,0.026445,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:28.990,0.027146,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:29.498,0.026538,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:30.004,0.025918,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:30.528,0.025793,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:31.087,0.026250,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:31.669,0.026488,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:32.209,0.025803,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:32.730,0.025345,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:33.311,0.025317,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:34.310,0.025864,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:34.841,0.025339,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:35.385,0.024624,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:35.993,0.024458,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:37.157,0.024445,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:38.120,0.024880,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:38.726,0.024069,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:39.318,0.023525,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:40.211,0.023480,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:40.795,0.023684,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:41.390,0.023661,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:42.039,0.022735,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:42.788,0.022645,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:43.775,0.022442,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:44.410,0.023043,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:45.036,0.022470,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:45.623,0.021949,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:46.469,0.022139,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:47.086,0.022151,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:47.670,0.022853,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:48.290,0.021940,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:48.894,0.021860,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:49.486,0.021816,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:50.122,0.022389,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:50.727,0.022660,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:51.365,0.022056,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:52.038,0.022263,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:52.708,0.022416,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:53.371,0.023303,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:54.051,0.022934,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:54.957,0.022699,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:55.751,0.022869,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:56.496,0.023427,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:57.259,0.024125,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:57.897,0.023569,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:45:59.071,0.023656,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:00.362,0.023692,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:01.081,0.024294,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:01.923,0.024415,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:02.605,0.023976,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:03.324,0.024217,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:04.000,0.024389,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:04.656,0.024930,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:06.115,0.024606,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:06.989,0.024245,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:07.762,0.024289,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:08.545,0.024805,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:09.519,0.024924,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:10.470,0.024362,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:11.111,0.023952,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:11.759,0.024157,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:12.313,0.024909,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:12.965,0.024543,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:13.584,0.023746,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:14.164,0.023621,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:14.725,0.024122,11.000,5.500,100.00,DAMAGED,ANALYSIS
